item_id,transaction_id,product_id,quantity,unit_price,line_total
ITEM11199,TXN03718,PROD0072,3,386.89,1160.67
ITEM11200,TXN03718,PROD0222,1,382.83,382.83
ITEM11201,TXN03718,PROD0062,2,351.81,703.62
ITEM11202,TXN03718,PROD0299,1,285.89,285.89
ITEM11203,TXN03718,PROD0227,2,484.79,969.58
ITEM11204,TXN03719,PROD0409,2,195.82,391.64
ITEM11205,TXN03720,PROD0271,3,473.28,1419.84
ITEM11206,TXN03720,PROD0185,1,322.49,322.49
ITEM11207,TXN03720,PROD0157,2,227.17,454.34
ITEM11208,TXN03720,PROD0327,1,396.81,396.81
ITEM11209,TXN03721,PROD0439,1,493.18,493.18
ITEM11210,TXN03721,PROD0383,3,152.33,456.99
ITEM11211,TXN03721,PROD0430,2,20.22,40.44
ITEM11212,TXN03722,PROD0112,1,452.51,452.51
ITEM11213,TXN03722,PROD0260,2,48.14,96.28
ITEM11214,TXN03722,PROD0407,1,279.7,279.7
ITEM11215,TXN03723,PROD0359,1,419.02,419.02
ITEM11216,TXN03723,PROD0423,1,252.38,252.38
ITEM11217,TXN03723,PROD0375,1,193.99,193.99
ITEM11218,TXN03723,PROD0175,3,486.89,1460.67
ITEM11219,TXN03724,PROD0422,2,24.21,48.42
ITEM11220,TXN03724,PROD0033,2,225.04,450.08
ITEM11221,TXN03725,PROD0139,2,210.49,420.98
ITEM11222,TXN03726,PROD0211,3,113.06,339.18
ITEM11223,TXN03726,PROD0411,3,364.11,1092.33
ITEM11224,TXN03726,PROD0225,2,179.61,359.22
ITEM11225,TXN03726,PROD0478,1,159.96,159.96
ITEM11226,TXN03727,PROD0002,2,453.62,907.24
ITEM11227,TXN03728,PROD0488,3,217.61,652.83
ITEM11228,TXN03728,PROD0099,3,77.94,233.82
ITEM11229,TXN03728,PROD0123,3,436.46,1309.38
ITEM11230,TXN03728,PROD0339,3,134.72,404.16
ITEM11231,TXN03729,PROD0165,3,75.69,227.07
ITEM11232,TXN03729,PROD0080,3,472.88,1418.64
ITEM11233,TXN03729,PROD0110,1,343.41,343.41
ITEM11234,TXN03730,PROD0178,2,66.07,132.14
ITEM11235,TXN03730,PROD0276,1,357.32,357.32
ITEM11236,TXN03731,PROD0276,2,357.32,714.64
ITEM11237,TXN03731,PROD0088,1,226.3,226.3
ITEM11238,TXN03732,PROD0195,3,240.48,721.44
ITEM11239,TXN03733,PROD0053,1,158.47,158.47
ITEM11240,TXN03733,PROD0466,1,433.12,433.12
ITEM11241,TXN03733,PROD0083,2,190.47,380.94
ITEM11242,TXN03733,PROD0445,1,75.1,75.1
ITEM11243,TXN03733,PROD0139,2,210.49,420.98
ITEM11244,TXN03734,PROD0149,3,311.08,933.24
ITEM11245,TXN03734,PROD0022,3,36.93,110.79
ITEM11246,TXN03734,PROD0164,2,95.45,190.9
ITEM11247,TXN03734,PROD0080,3,472.88,1418.64
ITEM11248,TXN03734,PROD0304,2,149.47,298.94
ITEM11249,TXN03735,PROD0114,2,175.4,350.8
ITEM11250,TXN03735,PROD0471,3,25.68,77.04
ITEM11251,TXN03735,PROD0344,2,320.79,641.58
ITEM11252,TXN03735,PROD0352,3,458.15,1374.45
ITEM11253,TXN03736,PROD0196,3,357.9,1073.7
ITEM11254,TXN03736,PROD0488,3,217.61,652.83
ITEM11255,TXN03736,PROD0265,2,315.14,630.28
ITEM11256,TXN03736,PROD0302,1,238.79,238.79
ITEM11257,TXN03736,PROD0444,1,483.76,483.76
ITEM11258,TXN03737,PROD0432,3,211.07,633.21
ITEM11259,TXN03737,PROD0479,3,394.63,1183.89
ITEM11260,TXN03737,PROD0220,2,205.85,411.7
ITEM11261,TXN03738,PROD0434,3,158.58,475.74
ITEM11262,TXN03738,PROD0131,2,256.24,512.48
ITEM11263,TXN03738,PROD0144,1,146.7,146.7
ITEM11264,TXN03739,PROD0236,2,25.66,51.32
ITEM11265,TXN03739,PROD0300,2,382.32,764.64
ITEM11266,TXN03739,PROD0408,1,212.0,212.0
ITEM11267,TXN03739,PROD0294,1,161.45,161.45
ITEM11268,TXN03739,PROD0448,1,266.58,266.58
ITEM11269,TXN03740,PROD0466,2,433.12,866.24
ITEM11270,TXN03741,PROD0101,3,416.7,1250.1
ITEM11271,TXN03741,PROD0288,3,58.21,174.63
ITEM11272,TXN03741,PROD0039,1,329.32,329.32
ITEM11273,TXN03741,PROD0048,3,211.71,635.13
ITEM11274,TXN03741,PROD0439,3,493.18,1479.54
ITEM11275,TXN03742,PROD0313,2,74.81,149.62
ITEM11276,TXN03742,PROD0126,3,80.64,241.92
ITEM11277,TXN03742,PROD0294,2,161.45,322.9
ITEM11278,TXN03742,PROD0367,3,451.73,1355.19
ITEM11279,TXN03743,PROD0450,3,126.29,378.87
ITEM11280,TXN03744,PROD0351,1,389.84,389.84
ITEM11281,TXN03744,PROD0109,3,196.93,590.79
ITEM11282,TXN03744,PROD0363,2,374.93,749.86
ITEM11283,TXN03744,PROD0449,1,409.8,409.8
ITEM11284,TXN03744,PROD0237,1,282.41,282.41
ITEM11285,TXN03745,PROD0390,2,57.85,115.7
ITEM11286,TXN03745,PROD0253,1,348.19,348.19
ITEM11287,TXN03745,PROD0151,2,109.23,218.46
ITEM11288,TXN03746,PROD0166,1,320.17,320.17
ITEM11289,TXN03746,PROD0438,1,451.43,451.43
ITEM11290,TXN03747,PROD0385,2,98.3,196.6
ITEM11291,TXN03748,PROD0422,3,24.21,72.63
ITEM11292,TXN03748,PROD0118,3,413.51,1240.53
ITEM11293,TXN03748,PROD0434,1,158.58,158.58
ITEM11294,TXN03748,PROD0124,2,291.49,582.98
ITEM11295,TXN03749,PROD0042,2,196.09,392.18
ITEM11296,TXN03750,PROD0426,3,484.71,1454.13
ITEM11297,TXN03750,PROD0140,1,125.04,125.04
ITEM11298,TXN03750,PROD0433,3,105.93,317.79
ITEM11299,TXN03750,PROD0390,3,57.85,173.55
ITEM11300,TXN03751,PROD0066,2,91.46,182.92
ITEM11301,TXN03751,PROD0015,2,80.79,161.58
ITEM11302,TXN03751,PROD0343,2,115.56,231.12
ITEM11303,TXN03751,PROD0083,3,190.47,571.41
ITEM11304,TXN03752,PROD0116,2,76.88,153.76
ITEM11305,TXN03753,PROD0418,1,30.6,30.6
ITEM11306,TXN03753,PROD0215,2,434.8,869.6
ITEM11307,TXN03753,PROD0476,1,269.84,269.84
ITEM11308,TXN03753,PROD0299,1,285.89,285.89
ITEM11309,TXN03753,PROD0310,1,281.22,281.22
ITEM11310,TXN03754,PROD0382,3,160.98,482.94
ITEM11311,TXN03755,PROD0138,1,409.98,409.98
ITEM11312,TXN03755,PROD0176,2,479.86,959.72
ITEM11313,TXN03756,PROD0124,3,291.49,874.47
ITEM11314,TXN03756,PROD0170,2,336.0,672.0
ITEM11315,TXN03757,PROD0050,1,479.2,479.2
ITEM11316,TXN03757,PROD0193,2,142.41,284.82
ITEM11317,TXN03757,PROD0257,2,497.98,995.96
ITEM11318,TXN03758,PROD0084,3,400.48,1201.44
ITEM11319,TXN03758,PROD0344,3,320.79,962.37
ITEM11320,TXN03759,PROD0242,2,62.38,124.76
ITEM11321,TXN03760,PROD0112,3,452.51,1357.53
ITEM11322,TXN03760,PROD0149,1,311.08,311.08
ITEM11323,TXN03760,PROD0455,2,19.64,39.28
ITEM11324,TXN03761,PROD0410,3,471.18,1413.54
ITEM11325,TXN03761,PROD0050,2,479.2,958.4
ITEM11326,TXN03762,PROD0087,1,210.15,210.15
ITEM11327,TXN03762,PROD0140,2,125.04,250.08
ITEM11328,TXN03762,PROD0380,2,34.33,68.66
ITEM11329,TXN03762,PROD0338,3,51.75,155.25
ITEM11330,TXN03763,PROD0159,2,213.5,427.0
ITEM11331,TXN03763,PROD0138,3,409.98,1229.94
ITEM11332,TXN03764,PROD0162,3,282.66,847.98
ITEM11333,TXN03764,PROD0292,3,100.58,301.74
ITEM11334,TXN03765,PROD0152,3,149.1,447.3
ITEM11335,TXN03765,PROD0009,2,444.51,889.02
ITEM11336,TXN03765,PROD0499,2,344.19,688.38
ITEM11337,TXN03765,PROD0164,2,95.45,190.9
ITEM11338,TXN03765,PROD0410,2,471.18,942.36
ITEM11339,TXN03766,PROD0382,2,160.98,321.96
ITEM11340,TXN03766,PROD0363,2,374.93,749.86
ITEM11341,TXN03766,PROD0418,1,30.6,30.6
ITEM11342,TXN03767,PROD0014,1,64.95,64.95
ITEM11343,TXN03767,PROD0335,2,411.73,823.46
ITEM11344,TXN03767,PROD0236,2,25.66,51.32
ITEM11345,TXN03767,PROD0229,2,317.29,634.58
ITEM11346,TXN03767,PROD0375,3,193.99,581.97
ITEM11347,TXN03768,PROD0084,3,400.48,1201.44
ITEM11348,TXN03768,PROD0284,2,212.69,425.38
ITEM11349,TXN03768,PROD0149,2,311.08,622.16
ITEM11350,TXN03769,PROD0466,1,433.12,433.12
ITEM11351,TXN03769,PROD0007,2,382.33,764.66
ITEM11352,TXN03769,PROD0411,3,364.11,1092.33
ITEM11353,TXN03770,PROD0278,3,433.53,1300.59
ITEM11354,TXN03770,PROD0314,2,149.8,299.6
ITEM11355,TXN03771,PROD0231,2,338.12,676.24
ITEM11356,TXN03771,PROD0463,3,486.53,1459.59
ITEM11357,TXN03771,PROD0246,3,187.28,561.84
ITEM11358,TXN03771,PROD0173,3,499.89,1499.67
ITEM11359,TXN03772,PROD0419,2,122.77,245.54
ITEM11360,TXN03773,PROD0130,2,311.92,623.84
ITEM11361,TXN03773,PROD0253,1,348.19,348.19
ITEM11362,TXN03774,PROD0012,3,386.75,1160.25
ITEM11363,TXN03775,PROD0181,1,464.53,464.53
ITEM11364,TXN03776,PROD0262,3,57.42,172.26
ITEM11365,TXN03777,PROD0290,2,200.78,401.56
ITEM11366,TXN03777,PROD0225,3,179.61,538.83
ITEM11367,TXN03777,PROD0348,2,289.31,578.62
ITEM11368,TXN03777,PROD0242,3,62.38,187.14
ITEM11369,TXN03778,PROD0147,3,202.96,608.88
ITEM11370,TXN03778,PROD0489,2,351.32,702.64
ITEM11371,TXN03778,PROD0471,1,25.68,25.68
ITEM11372,TXN03778,PROD0383,2,152.33,304.66
ITEM11373,TXN03778,PROD0012,1,386.75,386.75
ITEM11374,TXN03779,PROD0443,3,455.21,1365.63
ITEM11375,TXN03780,PROD0053,3,158.47,475.41
ITEM11376,TXN03780,PROD0285,2,10.84,21.68
ITEM11377,TXN03780,PROD0033,3,225.04,675.12
ITEM11378,TXN03780,PROD0226,3,62.48,187.44
ITEM11379,TXN03781,PROD0130,2,311.92,623.84
ITEM11380,TXN03781,PROD0119,3,344.66,1033.98
ITEM11381,TXN03782,PROD0125,2,415.61,831.22
ITEM11382,TXN03783,PROD0233,2,372.06,744.12
ITEM11383,TXN03783,PROD0414,2,349.22,698.44
ITEM11384,TXN03783,PROD0410,1,471.18,471.18
ITEM11385,TXN03784,PROD0263,1,424.3,424.3
ITEM11386,TXN03784,PROD0139,3,210.49,631.47
ITEM11387,TXN03784,PROD0050,2,479.2,958.4
ITEM11388,TXN03785,PROD0052,2,105.84,211.68
ITEM11389,TXN03785,PROD0347,3,470.69,1412.07
ITEM11390,TXN03786,PROD0201,1,35.69,35.69
ITEM11391,TXN03786,PROD0196,1,357.9,357.9
ITEM11392,TXN03786,PROD0135,1,50.88,50.88
ITEM11393,TXN03786,PROD0112,2,452.51,905.02
ITEM11394,TXN03787,PROD0032,3,258.26,774.78
ITEM11395,TXN03787,PROD0039,3,329.32,987.96
ITEM11396,TXN03788,PROD0254,3,271.34,814.02
ITEM11397,TXN03788,PROD0295,1,260.18,260.18
ITEM11398,TXN03788,PROD0373,2,131.13,262.26
ITEM11399,TXN03788,PROD0418,3,30.6,91.8
ITEM11400,TXN03788,PROD0382,2,160.98,321.96
ITEM11401,TXN03789,PROD0288,2,58.21,116.42
ITEM11402,TXN03789,PROD0135,3,50.88,152.64
ITEM11403,TXN03789,PROD0182,1,56.42,56.42
ITEM11404,TXN03789,PROD0010,3,221.58,664.74
ITEM11405,TXN03790,PROD0143,3,168.69,506.07
ITEM11406,TXN03790,PROD0403,3,92.19,276.57
ITEM11407,TXN03790,PROD0434,3,158.58,475.74
ITEM11408,TXN03790,PROD0277,2,55.77,111.54
ITEM11409,TXN03790,PROD0176,2,479.86,959.72
ITEM11410,TXN03791,PROD0149,1,311.08,311.08
ITEM11411,TXN03791,PROD0466,1,433.12,433.12
ITEM11412,TXN03791,PROD0463,1,486.53,486.53
ITEM11413,TXN03791,PROD0109,3,196.93,590.79
ITEM11414,TXN03792,PROD0114,3,175.4,526.2
ITEM11415,TXN03792,PROD0071,3,332.52,997.56
ITEM11416,TXN03792,PROD0019,2,408.95,817.9
ITEM11417,TXN03792,PROD0446,1,257.82,257.82
ITEM11418,TXN03792,PROD0367,3,451.73,1355.19
ITEM11419,TXN03793,PROD0199,2,477.13,954.26
ITEM11420,TXN03794,PROD0291,1,339.26,339.26
ITEM11421,TXN03794,PROD0374,3,278.07,834.21
ITEM11422,TXN03794,PROD0017,3,43.8,131.4
ITEM11423,TXN03795,PROD0404,3,346.37,1039.11
ITEM11424,TXN03795,PROD0437,1,485.09,485.09
ITEM11425,TXN03795,PROD0276,3,357.32,1071.96
ITEM11426,TXN03795,PROD0220,3,205.85,617.55
ITEM11427,TXN03796,PROD0488,1,217.61,217.61
ITEM11428,TXN03797,PROD0082,3,432.0,1296.0
ITEM11429,TXN03797,PROD0328,2,217.75,435.5
ITEM11430,TXN03797,PROD0014,1,64.95,64.95
ITEM11431,TXN03798,PROD0478,2,159.96,319.92
ITEM11432,TXN03798,PROD0469,2,491.54,983.08
ITEM11433,TXN03798,PROD0198,3,243.45,730.35
ITEM11434,TXN03798,PROD0282,2,215.84,431.68
ITEM11435,TXN03799,PROD0241,3,179.02,537.06
ITEM11436,TXN03799,PROD0137,3,241.43,724.29
ITEM11437,TXN03799,PROD0107,1,315.2,315.2
ITEM11438,TXN03799,PROD0070,1,415.06,415.06
ITEM11439,TXN03800,PROD0066,2,91.46,182.92
ITEM11440,TXN03800,PROD0238,3,38.12,114.36
ITEM11441,TXN03800,PROD0475,1,229.65,229.65
ITEM11442,TXN03800,PROD0047,2,79.01,158.02
ITEM11443,TXN03800,PROD0162,3,282.66,847.98
ITEM11444,TXN03801,PROD0226,1,62.48,62.48
ITEM11445,TXN03801,PROD0084,2,400.48,800.96
ITEM11446,TXN03802,PROD0125,3,415.61,1246.83
ITEM11447,TXN03802,PROD0089,2,163.39,326.78
ITEM11448,TXN03802,PROD0017,1,43.8,43.8
ITEM11449,TXN03802,PROD0190,1,419.94,419.94
ITEM11450,TXN03802,PROD0155,3,116.52,349.56
ITEM11451,TXN03803,PROD0088,1,226.3,226.3
ITEM11452,TXN03803,PROD0335,3,411.73,1235.19
ITEM11453,TXN03804,PROD0434,3,158.58,475.74
ITEM11454,TXN03805,PROD0065,1,432.01,432.01
ITEM11455,TXN03805,PROD0062,1,351.81,351.81
ITEM11456,TXN03806,PROD0240,3,236.27,708.81
ITEM11457,TXN03807,PROD0404,3,346.37,1039.11
ITEM11458,TXN03807,PROD0194,2,181.9,363.8
ITEM11459,TXN03807,PROD0173,1,499.89,499.89
ITEM11460,TXN03808,PROD0399,1,471.16,471.16
ITEM11461,TXN03808,PROD0203,1,258.71,258.71
ITEM11462,TXN03808,PROD0335,3,411.73,1235.19
ITEM11463,TXN03809,PROD0438,3,451.43,1354.29
ITEM11464,TXN03809,PROD0309,2,245.25,490.5
ITEM11465,TXN03809,PROD0213,2,273.79,547.58
ITEM11466,TXN03809,PROD0116,3,76.88,230.64
ITEM11467,TXN03809,PROD0276,1,357.32,357.32
ITEM11468,TXN03810,PROD0044,3,151.62,454.86
ITEM11469,TXN03810,PROD0438,1,451.43,451.43
ITEM11470,TXN03810,PROD0022,1,36.93,36.93
ITEM11471,TXN03810,PROD0040,1,175.18,175.18
ITEM11472,TXN03810,PROD0268,1,240.92,240.92
ITEM11473,TXN03811,PROD0047,3,79.01,237.03
ITEM11474,TXN03812,PROD0218,2,259.61,519.22
ITEM11475,TXN03812,PROD0265,1,315.14,315.14
ITEM11476,TXN03813,PROD0151,1,109.23,109.23
ITEM11477,TXN03813,PROD0014,1,64.95,64.95
ITEM11478,TXN03813,PROD0263,2,424.3,848.6
ITEM11479,TXN03813,PROD0350,3,34.22,102.66
ITEM11480,TXN03813,PROD0351,3,389.84,1169.52
ITEM11481,TXN03814,PROD0398,2,284.2,568.4
ITEM11482,TXN03814,PROD0451,1,27.24,27.24
ITEM11483,TXN03815,PROD0299,2,285.89,571.78
ITEM11484,TXN03815,PROD0344,2,320.79,641.58
ITEM11485,TXN03815,PROD0457,3,34.45,103.35
ITEM11486,TXN03815,PROD0159,1,213.5,213.5
ITEM11487,TXN03816,PROD0494,2,478.97,957.94
ITEM11488,TXN03816,PROD0008,2,146.44,292.88
ITEM11489,TXN03816,PROD0104,3,113.56,340.68
ITEM11490,TXN03817,PROD0011,2,291.75,583.5
ITEM11491,TXN03818,PROD0252,1,282.96,282.96
ITEM11492,TXN03819,PROD0145,2,273.85,547.7
ITEM11493,TXN03819,PROD0078,2,294.3,588.6
ITEM11494,TXN03819,PROD0476,1,269.84,269.84
ITEM11495,TXN03819,PROD0122,1,467.28,467.28
ITEM11496,TXN03820,PROD0321,3,277.2,831.6
ITEM11497,TXN03820,PROD0352,1,458.15,458.15
ITEM11498,TXN03820,PROD0030,1,480.23,480.23
ITEM11499,TXN03821,PROD0344,3,320.79,962.37
ITEM11500,TXN03821,PROD0205,2,267.65,535.3
ITEM11501,TXN03821,PROD0252,2,282.96,565.92
ITEM11502,TXN03822,PROD0263,2,424.3,848.6
ITEM11503,TXN03822,PROD0470,3,54.31,162.93
ITEM11504,TXN03822,PROD0008,1,146.44,146.44
ITEM11505,TXN03822,PROD0379,1,285.92,285.92
ITEM11506,TXN03822,PROD0369,3,317.24,951.72
ITEM11507,TXN03823,PROD0323,2,419.88,839.76
ITEM11508,TXN03824,PROD0081,3,86.82,260.46
ITEM11509,TXN03824,PROD0280,2,318.05,636.1
ITEM11510,TXN03824,PROD0094,3,209.91,629.73
ITEM11511,TXN03824,PROD0461,3,196.01,588.03
ITEM11512,TXN03824,PROD0282,3,215.84,647.52
ITEM11513,TXN03825,PROD0025,1,22.53,22.53
ITEM11514,TXN03825,PROD0333,1,125.8,125.8
ITEM11515,TXN03825,PROD0324,2,201.34,402.68
ITEM11516,TXN03825,PROD0096,3,271.81,815.43
ITEM11517,TXN03826,PROD0103,3,361.56,1084.68
ITEM11518,TXN03827,PROD0255,1,493.27,493.27
ITEM11519,TXN03828,PROD0182,1,56.42,56.42
ITEM11520,TXN03828,PROD0062,2,351.81,703.62
ITEM11521,TXN03828,PROD0273,3,213.09,639.27
ITEM11522,TXN03828,PROD0278,1,433.53,433.53
ITEM11523,TXN03828,PROD0387,3,118.09,354.27
ITEM11524,TXN03829,PROD0285,2,10.84,21.68
ITEM11525,TXN03829,PROD0114,2,175.4,350.8
ITEM11526,TXN03829,PROD0111,2,56.3,112.6
ITEM11527,TXN03830,PROD0277,3,55.77,167.31
ITEM11528,TXN03830,PROD0260,3,48.14,144.42
ITEM11529,TXN03830,PROD0177,3,86.06,258.18
ITEM11530,TXN03831,PROD0197,1,418.24,418.24
ITEM11531,TXN03831,PROD0279,2,180.65,361.3
ITEM11532,TXN03832,PROD0471,1,25.68,25.68
ITEM11533,TXN03832,PROD0278,3,433.53,1300.59
ITEM11534,TXN03832,PROD0367,3,451.73,1355.19
ITEM11535,TXN03832,PROD0428,1,261.17,261.17
ITEM11536,TXN03832,PROD0043,1,69.18,69.18
ITEM11537,TXN03833,PROD0356,1,149.3,149.3
ITEM11538,TXN03833,PROD0402,1,384.81,384.81
ITEM11539,TXN03833,PROD0268,2,240.92,481.84
ITEM11540,TXN03834,PROD0044,3,151.62,454.86
ITEM11541,TXN03834,PROD0377,3,19.04,57.12
ITEM11542,TXN03834,PROD0250,1,92.61,92.61
ITEM11543,TXN03834,PROD0294,1,161.45,161.45
ITEM11544,TXN03835,PROD0018,2,414.71,829.42
ITEM11545,TXN03835,PROD0238,3,38.12,114.36
ITEM11546,TXN03835,PROD0311,2,230.76,461.52
ITEM11547,TXN03835,PROD0402,1,384.81,384.81
ITEM11548,TXN03835,PROD0367,3,451.73,1355.19
ITEM11549,TXN03836,PROD0023,2,108.89,217.78
ITEM11550,TXN03836,PROD0080,3,472.88,1418.64
ITEM11551,TXN03837,PROD0288,1,58.21,58.21
ITEM11552,TXN03837,PROD0256,2,462.54,925.08
ITEM11553,TXN03837,PROD0300,3,382.32,1146.96
ITEM11554,TXN03837,PROD0163,2,312.32,624.64
ITEM11555,TXN03837,PROD0030,2,480.23,960.46
ITEM11556,TXN03838,PROD0472,2,259.51,519.02
ITEM11557,TXN03839,PROD0055,2,163.98,327.96
ITEM11558,TXN03840,PROD0428,2,261.17,522.34
ITEM11559,TXN03841,PROD0109,1,196.93,196.93
ITEM11560,TXN03841,PROD0074,1,436.7,436.7
ITEM11561,TXN03841,PROD0278,3,433.53,1300.59
ITEM11562,TXN03841,PROD0067,2,46.73,93.46
ITEM11563,TXN03842,PROD0217,3,473.03,1419.09
ITEM11564,TXN03842,PROD0204,1,369.94,369.94
ITEM11565,TXN03842,PROD0270,1,450.11,450.11
ITEM11566,TXN03842,PROD0418,3,30.6,91.8
ITEM11567,TXN03842,PROD0480,3,208.95,626.85
ITEM11568,TXN03843,PROD0210,3,80.27,240.81
ITEM11569,TXN03844,PROD0115,3,413.95,1241.85
ITEM11570,TXN03844,PROD0259,2,441.27,882.54
ITEM11571,TXN03844,PROD0390,1,57.85,57.85
ITEM11572,TXN03844,PROD0198,2,243.45,486.9
ITEM11573,TXN03844,PROD0235,2,28.82,57.64
ITEM11574,TXN03845,PROD0189,3,433.85,1301.55
ITEM11575,TXN03845,PROD0369,3,317.24,951.72
ITEM11576,TXN03846,PROD0087,1,210.15,210.15
ITEM11577,TXN03846,PROD0475,3,229.65,688.95
ITEM11578,TXN03846,PROD0410,1,471.18,471.18
ITEM11579,TXN03846,PROD0227,2,484.79,969.58
ITEM11580,TXN03846,PROD0422,3,24.21,72.63
ITEM11581,TXN03847,PROD0234,3,33.72,101.16
ITEM11582,TXN03847,PROD0005,2,401.83,803.66
ITEM11583,TXN03848,PROD0471,1,25.68,25.68
ITEM11584,TXN03848,PROD0256,2,462.54,925.08
ITEM11585,TXN03848,PROD0413,3,355.48,1066.44
ITEM11586,TXN03848,PROD0356,3,149.3,447.9
ITEM11587,TXN03849,PROD0128,3,29.46,88.38
ITEM11588,TXN03849,PROD0215,3,434.8,1304.4
ITEM11589,TXN03849,PROD0278,1,433.53,433.53
ITEM11590,TXN03850,PROD0221,1,201.09,201.09
ITEM11591,TXN03850,PROD0500,3,280.1,840.3
ITEM11592,TXN03851,PROD0130,2,311.92,623.84
ITEM11593,TXN03851,PROD0396,3,390.76,1172.28
ITEM11594,TXN03852,PROD0017,2,43.8,87.6
ITEM11595,TXN03852,PROD0418,1,30.6,30.6
ITEM11596,TXN03852,PROD0425,1,184.6,184.6
ITEM11597,TXN03852,PROD0226,1,62.48,62.48
ITEM11598,TXN03853,PROD0317,2,12.33,24.66
ITEM11599,TXN03853,PROD0339,3,134.72,404.16
ITEM11600,TXN03854,PROD0244,1,69.17,69.17
ITEM11601,TXN03854,PROD0107,3,315.2,945.6
ITEM11602,TXN03854,PROD0339,3,134.72,404.16
ITEM11603,TXN03854,PROD0132,1,273.85,273.85
ITEM11604,TXN03855,PROD0144,2,146.7,293.4
ITEM11605,TXN03855,PROD0463,3,486.53,1459.59
ITEM11606,TXN03855,PROD0151,2,109.23,218.46
ITEM11607,TXN03855,PROD0199,3,477.13,1431.39
ITEM11608,TXN03855,PROD0327,2,396.81,793.62
ITEM11609,TXN03856,PROD0347,2,470.69,941.38
ITEM11610,TXN03856,PROD0317,2,12.33,24.66
ITEM11611,TXN03856,PROD0215,3,434.8,1304.4
ITEM11612,TXN03857,PROD0469,3,491.54,1474.62
ITEM11613,TXN03857,PROD0359,1,419.02,419.02
ITEM11614,TXN03857,PROD0154,3,123.35,370.05
ITEM11615,TXN03857,PROD0243,3,241.51,724.53
ITEM11616,TXN03858,PROD0150,3,223.76,671.28
ITEM11617,TXN03858,PROD0476,3,269.84,809.52
ITEM11618,TXN03858,PROD0239,1,289.85,289.85
ITEM11619,TXN03859,PROD0076,1,391.23,391.23
ITEM11620,TXN03859,PROD0013,1,110.22,110.22
ITEM11621,TXN03859,PROD0303,2,68.99,137.98
ITEM11622,TXN03859,PROD0435,3,224.83,674.49
ITEM11623,TXN03860,PROD0290,1,200.78,200.78
ITEM11624,TXN03860,PROD0487,1,89.47,89.47
ITEM11625,TXN03860,PROD0421,3,96.5,289.5
ITEM11626,TXN03860,PROD0443,1,455.21,455.21
ITEM11627,TXN03861,PROD0129,2,140.43,280.86
ITEM11628,TXN03862,PROD0476,1,269.84,269.84
ITEM11629,TXN03862,PROD0289,2,440.69,881.38
ITEM11630,TXN03862,PROD0126,2,80.64,161.28
ITEM11631,TXN03862,PROD0425,1,184.6,184.6
ITEM11632,TXN03862,PROD0244,2,69.17,138.34
ITEM11633,TXN03863,PROD0412,3,345.42,1036.26
ITEM11634,TXN03863,PROD0460,1,480.41,480.41
ITEM11635,TXN03863,PROD0450,3,126.29,378.87
ITEM11636,TXN03863,PROD0404,1,346.37,346.37
ITEM11637,TXN03864,PROD0482,2,447.56,895.12
ITEM11638,TXN03865,PROD0118,2,413.51,827.02
ITEM11639,TXN03866,PROD0191,3,480.95,1442.85
ITEM11640,TXN03866,PROD0027,1,472.1,472.1
ITEM11641,TXN03866,PROD0313,2,74.81,149.62
ITEM11642,TXN03867,PROD0471,3,25.68,77.04
ITEM11643,TXN03867,PROD0362,2,243.69,487.38
ITEM11644,TXN03868,PROD0124,1,291.49,291.49
ITEM11645,TXN03868,PROD0466,2,433.12,866.24
ITEM11646,TXN03868,PROD0195,2,240.48,480.96
ITEM11647,TXN03868,PROD0182,1,56.42,56.42
ITEM11648,TXN03868,PROD0102,1,385.02,385.02
ITEM11649,TXN03869,PROD0225,3,179.61,538.83
ITEM11650,TXN03870,PROD0419,3,122.77,368.31
ITEM11651,TXN03870,PROD0185,3,322.49,967.47
ITEM11652,TXN03870,PROD0002,3,453.62,1360.86
ITEM11653,TXN03870,PROD0122,2,467.28,934.56
ITEM11654,TXN03871,PROD0492,3,299.37,898.11
ITEM11655,TXN03872,PROD0238,1,38.12,38.12
ITEM11656,TXN03872,PROD0282,1,215.84,215.84
ITEM11657,TXN03872,PROD0490,2,75.43,150.86
ITEM11658,TXN03873,PROD0200,1,224.84,224.84
ITEM11659,TXN03873,PROD0252,3,282.96,848.88
ITEM11660,TXN03873,PROD0411,1,364.11,364.11
ITEM11661,TXN03873,PROD0033,3,225.04,675.12
ITEM11662,TXN03873,PROD0377,2,19.04,38.08
ITEM11663,TXN03874,PROD0267,1,285.09,285.09
ITEM11664,TXN03874,PROD0259,2,441.27,882.54
ITEM11665,TXN03874,PROD0285,1,10.84,10.84
ITEM11666,TXN03875,PROD0476,3,269.84,809.52
ITEM11667,TXN03875,PROD0133,3,313.02,939.06
ITEM11668,TXN03876,PROD0106,1,18.42,18.42
ITEM11669,TXN03876,PROD0371,3,418.04,1254.12
ITEM11670,TXN03876,PROD0105,2,23.1,46.2
ITEM11671,TXN03876,PROD0125,3,415.61,1246.83
ITEM11672,TXN03876,PROD0390,1,57.85,57.85
ITEM11673,TXN03877,PROD0444,2,483.76,967.52
ITEM11674,TXN03877,PROD0168,2,392.17,784.34
ITEM11675,TXN03877,PROD0243,2,241.51,483.02
ITEM11676,TXN03877,PROD0471,2,25.68,51.36
ITEM11677,TXN03878,PROD0430,1,20.22,20.22
